longitude,latitude,year,county,url,siteID
-080.6969,0039.4872,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6969_Y0039.4872.png,5335e131-e384-53e7-abbc-f1e0ce1e3542
-080.6712,0039.5892,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6712_Y0039.5892.png,5f4cfa25-78e4-5f92-80c5-44ce28abe9ef
-080.6596,0039.5762,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6596_Y0039.5762.png,44ac6bc1-3085-53c8-833f-3976c9ade15e
-080.6444,0039.5290,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6444_Y0039.5290.png,3e6381a7-f564-557c-aa05-69f47bb9f833
-080.6067,0039.4450,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6067_Y0039.4450.png,3de78d06-fa0e-53cb-b304-cf61c45a0662
-080.5166,0039.5145,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.5166_Y0039.5145.png,6b6e1878-149e-5f06-b0d0-fa6192f7f7a0
-080.6422,0039.5055,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6422_Y0039.5055.png,7e7bf133-3dbb-51c9-bbe6-95f96e9fd8d1
-080.6312,0039.4871,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6312_Y0039.4871.png,f50586b7-3e39-57b6-8dc7-11b1097e3a12
-080.6116,0039.4573,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6116_Y0039.4573.png,27ce2273-1ada-54eb-b77d-efcaab136758
-080.6469,0039.6099,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6469_Y0039.6099.png,132fa8b1-c13a-5fd4-9677-d4b35d93f9dc
