longitude,latitude,year,county,url,siteID
-080.5136,0039.4036,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5136_Y0039.4036.png,bd05f4d3-8273-5e7a-81ca-441f2d8fede3
-080.5484,0039.3282,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5484_Y0039.3282.png,a8383d82-81dc-5d73-ad08-b6ff35a14de4
-080.5279,0039.2133,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5279_Y0039.2133.png,dad4fed4-e21c-5367-b9f1-b629d5f5a884
-080.5354,0039.1690,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5354_Y0039.1690.png,2bd4e752-6af5-5be9-a652-1a186a0e1289
-080.5326,0039.1691,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5326_Y0039.1691.png,58895751-7f74-5fb7-bcab-16787cbae262
-080.5273,0039.2046,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5273_Y0039.2046.png,f9a53613-d55d-5850-a98f-aa02575aa003
-080.5093,0039.2181,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5093_Y0039.2181.png,1f04c075-e81a-5877-a8b7-2ed0ebae5ae9
-080.5251,0039.2162,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5251_Y0039.2162.png,9cf0cad7-f624-563a-8e46-1c904f064cdd
-080.5324,0039.2128,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5324_Y0039.2128.png,2104d6e1-8a67-530f-990b-a357d29a81f6
-080.5102,0039.2143,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5102_Y0039.2143.png,d03a537c-ead8-5462-9e9d-f4b4dcdbf548
-080.5844,0039.1693,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5844_Y0039.1693.png,5a14c92e-4336-5791-86b4-5392c0a83e92
-080.5137,0039.2168,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5137_Y0039.2168.png,ae99c31e-cb5c-5767-b1f7-25bb574620e9
-080.5487,0039.1744,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5487_Y0039.1744.png,f001ef71-5bf2-5339-afff-4091f19c55d3
-080.5520,0039.1701,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5520_Y0039.1701.png,8f21c4b7-a238-5646-829c-e672e1594078
-080.5215,0039.1598,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5215_Y0039.1598.png,20fdeb54-ec44-51e2-a395-c985feb32f9b
-080.5143,0039.1706,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5143_Y0039.1706.png,05255a26-9fd5-567e-89c8-b91270b0d72a
-080.5114,0039.1740,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5114_Y0039.1740.png,0c8295c3-ae04-5d67-b568-86892142d48d
-080.5112,0039.1509,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5112_Y0039.1509.png,baba2a69-2649-5a7e-9d81-608dd01b42bd
-080.5199,0039.1717,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5199_Y0039.1717.png,fb286915-a5ed-5bba-a15f-036f037c0f1b
-080.5390,0039.1820,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5390_Y0039.1820.png,0255bd3c-52ee-5dfd-8767-9a5e3a04a3ce
-080.5270,0039.1937,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5270_Y0039.1937.png,7501c4ea-4b7f-5bfe-93ba-a5087fd54700
-080.5347,0039.1926,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5347_Y0039.1926.png,e153de61-a910-5d64-b8ed-396096e8e43d
-080.5228,0039.1561,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5228_Y0039.1561.png,b016c0fe-15a2-5792-b767-fc939a1c2221
-080.5320,0039.1709,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5320_Y0039.1709.png,c2d3ec03-1df7-5677-9a44-6541b378d732
-080.5109,0039.2008,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5109_Y0039.2008.png,c7a9040e-411e-5810-b76b-9ae464660639
